0,1,2,3,4,5,6
64.23873,19.490591,-1.96183718E9,7.2384415,6.1465716,0.0,0.0
66.06357,109.61551,-3.81812672E8,8.363986,6.57474,5.156708,0.0
113.259476,85.95988,-1.89529485E9,15.0,15.0,4.4800124,1.0
22.628542,76.4712,-1.83339277E9,8.613976,7.950521,1.7554494,0.0
12.344796,131.77177,1.63235789E9,15.0,10.676768,3.2352169,0.0
56.158554,73.16095,-1.0198016E7,13.383522,15.0,1.9067705,1.0
78.24669,111.23454,-3.15350464E8,15.0,15.0,5.3354716,1.0
36.118305,115.56002,-1.63623091E9,8.967269,11.062077,2.4616523,1.0
94.13988,71.22262,9.0216858E8,1.0,6.3358727,5.68169,0.0
53.580975,94.12591,-7.3780422E8,15.0,13.859527,4.2817965,0.0
134.8228,120.02636,-1.37205261E9,15.0,15.0,5.5613484,0.0
138.16263,145.92213,-1.56024499E9,12.316341,14.745562,3.3715875,0.0
90.01907,85.55027,-1.79185613E9,15.0,11.792654,0.0,0.0
39.39202,78.24108,-1.3290509E7,8.003954,15.0,6.2831855,0.0
74.29054,26.214314,1.29925837E9,13.518148,14.149254,3.815009,1.0
108.30592,128.62427,-1.70923392E9,15.0,15.0,2.1002278,0.0
7.3430767,83.282104,-1.83491443E9,5.9808226,12.849927,0.41434094,0.0
71.31657,82.42914,-8.0180992E8,13.26672,15.0,0.8128248,0.0
127.61702,90.74099,1.05889792E9,7.839715,15.0,3.1293757,0.0
135.39732,149.01956,-1.21486899E9,12.029454,13.449133,5.1545634,0.0
53.22501,104.974655,-1.4428375E9,15.0,15.0,1.8416146,0.0
118.69673,24.208025,2.45760944E8,15.0,12.893433,0.0,0.0
35.370064,138.05728,-8.3884787E8,14.79821,14.342308,6.2831855,0.0
131.5361,86.79912,9.2623584E8,12.185255,12.348863,1.9398824,0.0
48.006676,52.046795,-9.0549651E8,13.235419,15.0,0.0,1.0
10.745157,79.15122,1.76458496E9,8.87638,15.0,3.222709,1.0
54.195946,58.587925,-8.2781984E8,14.722502,8.753717,5.966689,0.0
88.71967,36.428715,-1.38816051E9,15.0,15.0,5.9171863,0.0
13.647827,52.53322,-2.11991974E9,15.0,15.0,1.3461094,0.0
140.76543,141.82425,-8.2172467E8,15.0,15.0,1.8644814,0.0
34.40934,97.91068,1.95847782E9,14.401501,10.1671,4.6252112,0.0
102.12112,92.166084,1.79583974E9,15.0,12.81793,5.53176,0.0
109.83717,60.816074,-2.08010509E9,3.4436302,9.312346,5.006356,0.0
115.32192,141.367,-3.65470144E8,14.637124,15.0,5.2131147,0.0
80.5231,146.81364,1.5151776E9,10.694442,3.988598,0.0,0.0
99.2682,39.576008,-1.90523968E9,14.362792,11.3705435,3.8830607,0.0
105.6639,118.470314,-2.4308636E7,15.0,15.0,4.1841908,0.0
130.36865,123.830215,1.68244032E9,10.382296,11.087153,3.9067822,0.0
43.794327,67.6897,-2.0298441E9,11.401795,15.0,3.4641812,0.0
134.10167,117.38571,1.59731968E9,15.0,12.896751,4.4942255,0.0
70.233376,113.6784,-1.59206221E9,15.0,15.0,2.3138816,0.0
149.72472,29.060055,-1.06814086E9,15.0,13.873015,4.983335,1.0
96.44759,46.87092,1.14950413E9,15.0,14.917851,4.3118696,0.0
110.0611,86.95172,1.94806733E9,12.567965,15.0,0.0,0.0
85.56995,62.458363,1.06359514E9,15.0,15.0,3.1035624,0.0
52.36834,40.76949,1.58092915E9,15.0,6.697215,3.772572,0.0
100.07247,52.242683,2.12199616E9,14.988341,12.81274,6.2387834,0.0
96.79465,142.0488,-1.0561847E9,12.118407,8.749316,0.30106,0.0
136.80295,119.12828,1.19193626E9,6.662978,6.505686,1.0579214,0.0
6.658182,42.47417,-2.13129872E8,2.640215,12.041122,5.9131393,0.0
84.92382,93.63732,-1.30345677E9,15.0,4.319832,0.2819759,1.0
92.15817,104.636734,2.04931699E9,12.792349,13.441728,0.0,0.0
45.271698,22.120369,1.57192947E9,9.677135,13.453752,2.7519424,0.0
88.882454,43.077705,-9.4584486E8,15.0,15.0,0.0,1.0
71.84125,117.21277,-4.85221792E8,15.0,15.0,0.5493862,0.0
57.606262,128.49362,-1.4260608E9,15.0,15.0,2.992931,0.0
37.97761,14.831029,-8.7512531E8,15.0,15.0,3.657859,0.0
67.26451,143.7117,2.13845171E9,14.925024,5.879611,3.0527694,0.0
43.450756,49.22879,-7.8209555E8,11.89688,13.752262,4.162663,0.0
45.726723,77.008026,-1.30694426E9,12.64971,14.490863,1.6797636,1.0
79.59538,12.905058,2.06164646E9,15.0,10.360327,3.8906703,1.0
90.498695,120.478485,-3.151408E7,15.0,15.0,2.1358232,1.0
107.61528,12.042819,-8.2630406E8,14.06091,5.2348795,5.087232,0.0
6.25637,48.587845,1.12626253E9,10.046465,15.0,3.915958,1.0
104.58342,103.655876,-1.05650035E9,15.0,15.0,4.993268,0.0
49.326385,81.57927,1.86647206E9,15.0,15.0,4.326166,0.0
132.17511,81.32871,-8.772921E8,9.402569,15.0,0.0,1.0
119.51341,135.9809,-1.17381069E9,15.0,15.0,3.2007248,1.0
5.0506287,127.94865,2.53470976E8,15.0,15.0,4.8545074,0.0
80.657036,87.77904,1.75040154E9,15.0,15.0,2.807981,0.0
82.0384,147.13097,1.65020826E9,15.0,11.780458,6.2831855,1.0
128.35303,83.61531,-1.75378598E9,6.865451,13.050453,2.8327818,1.0
74.14507,55.486847,1.26652058E9,15.0,15.0,2.5192616,0.0
52.97426,76.7862,-1.15762714E9,15.0,15.0,6.043296,1.0
109.076164,103.07518,2.0636841E9,15.0,14.241858,1.3859506,0.0
4.076443,23.352232,-4.16284672E8,3.9753351,1.9632095,1.2042211,0.0
150.0,30.898706,2.00956403E9,7.0373883,7.9880724,1.4596987,0.0
68.4416,22.569115,1.95251738E9,10.452979,14.927352,1.0258331,1.0
60.969627,1.1207902,1.99132211E9,15.0,3.5554526,3.0819776,1.0
114.44775,58.306335,-2.14737088E8,15.0,15.0,1.0203611,0.0
30.798538,86.11486,-7.5273261E8,15.0,8.882594,5.1150165,1.0
15.634238,20.40707,1.02735341E9,15.0,14.750912,5.2286544,0.0
53.68265,139.0554,1.16503821E9,15.0,15.0,1.863841,0.0
52.20058,89.86574,-1.24019251E9,15.0,15.0,2.6533802,0.0
58.577255,42.65696,-1.05994067E9,12.5610895,15.0,6.2831855,1.0
31.82359,96.59919,-5.34502784E8,14.8959675,15.0,3.4856238,1.0
12.311405,17.070576,3.71535168E8,14.3250065,15.0,0.0,0.0
122.24242,64.597595,1.3835401E9,14.084022,13.574583,2.567677,0.0
42.390095,74.343,-7.858905E8,15.0,11.859525,1.8256674,0.0
9.82519,43.858536,-9.008009E8,2.631775,15.0,3.0011613,0.0
135.63144,140.21999,-1.35363405E9,15.0,14.689991,5.1509485,0.0
6.221872,147.34438,1.30024845E9,14.018101,12.273614,3.6169298,0.0
11.326701,99.24018,1.31659174E9,15.0,14.595762,0.2696912,1.0
70.35798,79.06988,-1.54706035E9,15.0,15.0,3.9867258,0.0
82.40417,13.574528,1.10029261E9,10.716866,12.555507,2.2966638,0.0
83.69344,40.06004,1.16963392E9,14.786957,15.0,2.267644,0.0
62.97219,76.86193,-6.0318528E8,1.0,8.026139,3.8058772,1.0
14.768783,18.915842,1.49594867E9,14.235641,7.9456053,2.22072,0.0
45.070354,132.4191,-9.3617869E8,15.0,13.658695,4.6259303,1.0
48.09668,59.450222,2.08433946E9,15.0,14.8344555,1.563908,0.0
50.86035,108.23003,-1.52325248E9,15.0,15.0,3.8434734,0.0
51.950222,12.895372,1.04964531E9,10.690325,8.0078,4.5990944,0.0
25.981846,26.152254,1.04023245E9,1.0,15.0,5.92427,0.0
135.61911,109.65318,-9.7227181E8,11.560627,15.0,4.0342546,1.0
141.51985,143.37477,-1.57410816E9,15.0,15.0,3.2078748,0.0
21.0929,136.0168,-7.764345E8,15.0,14.29055,3.068336,0.0
113.22534,56.710464,1.09204122E9,13.945814,15.0,2.6297913,0.0
115.1848,66.38762,1.96779776E9,15.0,13.236039,0.46887428,0.0
98.905235,106.10753,-1.13507866E9,10.0887165,15.0,1.6096313,0.0
31.304022,40.521873,3.0200608E8,12.801556,4.5733056,1.6467214,1.0
37.665714,118.310265,-1.1910345E9,14.803225,15.0,2.9812367,0.0
21.53971,14.794861,1.17833203E9,9.079305,11.549629,3.7321265,0.0
121.780945,57.004692,1.04457056E9,15.0,15.0,5.952077,0.0
124.14606,4.3301606,7.100457E8,15.0,15.0,6.2831855,1.0
119.42699,128.78883,-1.22393421E9,15.0,15.0,2.8809252,0.0
121.74662,92.95575,6.5525862E8,15.0,5.1386833,6.2831855,0.0
24.772264,69.66107,7.3971296E8,14.109051,15.0,3.434545,1.0
47.764366,64.96148,-1.44210918E9,14.6672735,15.0,1.9712117,1.0
142.17699,76.74359,-3.81637664E8,15.0,15.0,6.2831855,1.0
88.66235,29.298607,9.9160166E8,4.876794,10.471069,3.7314422,0.0
119.39139,66.27166,7.2950003E8,15.0,9.7843,1.3897425,1.0
30.832767,144.4883,-1.72713434E9,14.702981,15.0,6.2831855,1.0
21.150509,16.509335,-1.97817024E9,14.0449705,2.8165784,0.6961663,0.0
92.647736,42.693733,-7.1970451E8,4.0483336,15.0,2.4646132,1.0
72.53384,13.921715,1.41159411E9,15.0,10.705594,2.3555567,0.0
72.808304,16.550745,-1.97537498E9,7.931938,8.752579,3.473187,0.0
142.26697,29.252813,1.30027379E9,13.775021,10.89901,6.2831855,0.0
105.73687,81.755035,-2.11353248E8,12.5371275,15.0,4.00275,1.0
141.123,30.888498,9.2427072E8,15.0,13.944569,3.6203547,0.0
84.0476,17.386965,-1.46952998E9,12.244236,15.0,5.994121,1.0
33.724964,80.378365,1.728512E9,15.0,15.0,4.554028,0.0
56.752426,127.43213,-1.5410025E9,15.0,15.0,3.1289415,1.0
29.075888,27.853842,-1.45736051E9,15.0,8.760095,4.6497984,1.0
102.285545,44.108166,1.96628518E9,10.937937,6.644029,0.0,0.0
70.84555,8.251577,2.37586464E8,15.0,15.0,5.8384743,1.0
49.45627,4.5923967,-2.0338697E9,15.0,13.676439,3.149901,1.0
81.19026,123.147835,1.62870067E9,15.0,15.0,3.5681894,0.0
101.47477,98.24982,-1.24843712E9,13.617581,12.387424,2.002214,1.0
150.0,81.68544,-2.79600256E8,1.0,10.893241,3.957113,0.0
49.64555,121.99282,7.5864486E8,15.0,15.0,5.9479046,0.0
21.677633,130.39151,-1.40908544E9,15.0,15.0,5.371319,0.0
10.540264,122.49897,5.7975949E8,14.640756,12.694142,3.4994457,0.0
50.47597,51.53496,1.03187418E9,15.0,10.728469,0.0,1.0
93.55567,93.48687,1.12212941E9,15.0,13.993129,2.673091,0.0
141.47441,65.74769,-1.95698208E8,12.058554,14.270462,2.1884465,1.0
87.97873,133.0884,-1.97204378E9,6.9898477,5.584901,1.3904691,1.0
36.479404,100.11089,-1.03958272E9,15.0,10.923906,1.9233441,1.0
44.60972,24.457943,1.88424602E9,7.2291646,15.0,0.42166775,0.0
1.5676283,23.247171,-1.95460595E9,15.0,3.769103,0.9257385,0.0
91.55892,54.457836,1.57131917E9,13.029554,15.0,1.6952678,1.0
0.0,130.29677,-3.9050096E8,5.779308,1.0,2.6390889,0.0
71.099976,26.430191,-1.53719603E9,5.2522964,13.255851,5.295553,0.0
58.81148,44.24832,1.71492864E8,11.425089,6.0687776,1.2168517,1.0
22.298153,47.660545,9.4998547E8,14.419436,15.0,3.5693593,0.0
77.643585,97.371826,-1.34961344E9,11.783928,13.399452,2.6372867,1.0
57.898346,27.873587,1.48807066E9,2.806182,15.0,5.8999453,1.0
40.5827,2.5515742,4.3684192E8,9.306105,4.3050814,0.5310255,1.0
141.58571,50.599384,2.68926752E8,15.0,15.0,2.9030855,0.0
76.31335,136.28893,-2.0461545E9,15.0,15.0,3.2800896,0.0
28.756065,91.3157,2.00658995E9,7.4247866,7.639535,4.3486443,1.0
20.859732,10.042092,1.07029779E9,14.960756,15.0,3.5389526,1.0
99.298225,87.74947,1.64498355E9,15.0,14.18638,4.731715,0.0
15.076735,142.74127,1.17930688E9,14.778056,11.918785,1.3450555,1.0
84.056595,110.821526,-2.0464887E9,14.509292,5.418581,6.2831855,0.0
3.3403769,25.373226,1.44096026E9,5.762094,15.0,5.7322316,1.0
55.042305,55.67099,6.9700954E8,5.0087256,14.410402,3.497603,0.0
97.69287,93.369934,2.13077901E9,9.993612,2.8564882,2.7964697,0.0
101.625824,10.98391,2.93622784E8,15.0,15.0,0.0,0.0
84.69207,23.233961,5.6445555E8,3.831685,15.0,2.52208,0.0
58.976345,55.836174,1.12441178E9,10.151351,4.1037393,2.1925902,0.0
84.764725,31.454712,-1.20316762E9,15.0,3.0039868,4.094103,1.0
31.655075,123.33966,-8.8807373E8,11.380935,15.0,2.863503,0.0
71.01639,145.64185,7.9464749E8,14.559006,11.904047,2.7191951,0.0
59.234276,105.03863,-1.42372826E9,10.038264,6.3547926,2.2175992,1.0
128.65302,15.466079,8.6975475E8,7.5499783,8.650673,0.4025843,1.0
142.38414,145.47958,-8.0432301E8,15.0,15.0,2.2995608,1.0
119.686676,101.29823,1.5348649E9,13.390048,12.590747,3.1351058,0.0
110.57074,100.80111,3.69910816E8,15.0,10.660252,5.4437556,0.0
66.987305,91.25893,-1.6247274E7,15.0,15.0,1.2296163,0.0
86.32743,19.207174,1.78573555E9,14.759994,15.0,4.6701536,1.0
96.82516,101.639755,1.1744288E9,15.0,10.410765,2.329123,0.0
124.15505,111.00849,-1.58846131E9,15.0,15.0,1.2513434,0.0
139.00064,100.52381,2.10646963E9,1.0,13.514957,5.6509724,0.0
50.797035,11.28372,6.0815296E8,14.504468,12.522194,0.62885714,1.0
28.913883,61.73295,1.0315232E9,15.0,15.0,2.72068,0.0
85.28283,74.73501,8.384215E8,13.488617,15.0,0.0,1.0
2.5603302,49.969902,1.10136768E9,15.0,15.0,3.8964136,0.0
47.32111,15.2180395,1.52863014E9,10.866194,13.828377,6.2831855,0.0
54.720272,79.97357,408959.0,11.921995,2.7898088,0.45558453,0.0
138.14944,150.0,1.69496832E9,15.0,14.917616,3.1047356,0.0
147.40648,138.04744,1.02735258E9,15.0,15.0,5.9073453,1.0
146.07382,102.88897,1.8963104E9,13.220984,15.0,5.0967126,1.0
82.27116,43.786255,1.12048077E9,6.9341187,7.5228376,1.3794179,0.0
89.0237,129.88342,7.4121536E8,9.372036,11.919765,4.829717,1.0
31.161575,141.45872,-1.32401434E9,15.0,15.0,3.9092362,1.0
1.871849,68.654945,-1.03011283E9,15.0,15.0,0.0,1.0
98.21458,0.0,1.40007552E8,1.0,13.052376,2.8503897,1.0
29.442213,103.594894,-1.62383923E9,14.028619,15.0,1.1708877,1.0
46.90257,142.47359,1.86246848E9,15.0,15.0,3.7987456,0.0
74.67506,150.0,-8.7299578E8,9.231975,15.0,1.676441,0.0
112.16502,42.81761,3.66577856E8,15.0,15.0,1.5631866,1.0
15.099374,16.034376,1.024496E9,15.0,10.075561,0.41091704,1.0
97.93808,148.85281,1.94630643E9,8.366186,7.290488,1.6907094,1.0
93.151054,143.49202,9.7771296E8,7.2139964,1.2901349,3.4209752,1.0
62.292408,21.864609,1.85129203E9,13.580797,15.0,6.2831855,1.0
51.155235,0.0,1.1010999E9,2.0421038,4.441529,1.7586875,0.0
5.295574,110.76904,3.97163104E8,15.0,14.885707,6.2831855,1.0
114.96532,113.74649,-9.7168634E8,15.0,15.0,6.2831855,1.0
138.07286,36.586403,7.8143482E8,15.0,15.0,0.45435637,0.0
2.8332484,94.507545,9.2492499E8,11.556086,11.985783,0.35537228,1.0
30.703367,106.15134,3.36570944E8,11.511061,6.8364544,5.812419,0.0
26.299978,107.812065,1.6653209E7,15.0,1.0,0.7620314,0.0
38.338108,55.823044,7.4231571E8,15.0,15.0,3.1679308,0.0
29.024963,102.52343,1.16817574E9,9.060454,5.0048585,4.155423,0.0
76.971535,141.40652,1.03169894E9,6.7962837,6.930149,2.5499282,0.0
12.648588,69.49626,1.70813824E9,8.411975,15.0,0.0,1.0
60.550457,87.775406,-1.69094426E9,1.1963358,14.363851,1.2020806,0.0
35.607487,59.619934,-1.20577715E9,14.181621,15.0,4.8877096,0.0
42.21764,103.99985,1.88075418E9,15.0,15.0,2.6134176,1.0
150.0,107.5465,-1.54210163E9,1.0,4.801166,6.2831855,1.0
140.13078,119.80516,-1.12216038E9,15.0,15.0,3.680997,1.0
148.78528,58.26942,1.17896947E9,7.8465185,10.675983,3.0733912,1.0
19.88023,127.14306,7.5001952E8,15.0,11.923248,3.8939264,0.0
18.800646,100.943184,8.2492179E8,15.0,10.172718,4.5577164,1.0
97.00681,108.73835,2.01369664E8,4.459297,12.919833,0.7129285,0.0
48.78939,34.875908,7.4632653E8,15.0,8.079265,5.5045977,0.0
99.960464,106.191025,4.39585792E8,2.1593554,15.0,4.3649693,0.0
134.68613,42.12346,7.9239315E8,13.004322,15.0,3.4331965,0.0
87.339424,67.34178,1.57486682E9,15.0,15.0,0.92492366,1.0
4.109544,143.48532,7.4812192E8,9.772981,15.0,0.0,1.0
2.1331234,88.624176,1.30903456E8,11.711359,3.0141509,0.0,0.0
84.93129,78.90187,4.9600448E8,15.0,14.219797,4.2204165,0.0
108.461,107.75283,2.377112E8,1.0,9.2408905,3.6551769,1.0
143.62703,13.265409,4.37987104E8,15.0,15.0,3.0282943,0.0
8.55107,48.6564,-1.85591053E9,5.4975743,15.0,0.0,0.0
122.627426,97.340904,-1.60684864E9,12.248796,15.0,5.3505125,0.0
103.07317,150.0,3.92773216E8,15.0,15.0,4.5285993,0.0
62.5672,64.77709,-1.04125421E9,7.669777,5.9185476,0.8550654,0.0
23.536266,4.1670504,5.27473856E8,12.7453575,15.0,5.596143,1.0
62.81219,137.31708,2.10380144E8,15.0,2.066511,3.8499508,1.0
134.69756,135.75533,9.5815891E8,10.194865,12.320132,4.6129436,0.0
99.90911,85.720024,8.7589555E8,13.947173,13.918999,0.992851,0.0
82.904884,144.90456,1.43018112E8,15.0,8.999987,1.7939622,0.0
116.150826,59.791485,1.400616E8,3.0877385,11.679463,6.2831855,1.0
65.35905,31.285818,6.0593939E8,13.311428,9.214035,2.4457958,0.0
10.674285,29.411823,1.42005978E9,10.255324,4.400077,5.3678465,1.0
88.453735,91.82503,2.32271648E8,15.0,6.1376204,2.9262762,1.0
123.82403,80.324905,1.29710298E9,15.0,15.0,3.3268626,0.0
143.78261,114.881836,-1.9427913E9,15.0,13.465419,0.7217246,1.0
46.060997,112.693924,-1.65930342E9,15.0,15.0,1.9678437,0.0
117.962265,150.0,-4.94750912E8,1.0,1.0,6.1455793,1.0
52.18603,108.62982,-1.10637645E9,15.0,13.702844,6.0897593,1.0
7.251725,126.760605,4.05905152E8,3.3758945,13.85915,5.1296926,0.0
84.407776,138.34384,-1.30855539E9,4.3792753,8.855514,5.0656257,0.0
125.847916,136.85669,9.7702362E8,15.0,14.896624,1.8446988,1.0
60.442547,4.3041306,6.7261446E8,14.904089,14.818116,2.848168,0.0
21.333014,99.59685,-1.48251712E9,6.911386,12.150955,0.0,1.0
7.799292,64.48519,1.0102607E7,2.5774798,1.0,0.58137935,1.0
36.813305,33.482796,6.5513542E8,15.0,15.0,3.8495393,1.0
84.220505,5.4283714,5.5751821E8,15.0,9.460133,4.664427,0.0
6.710718,131.11618,1.52357312E9,8.725145,9.03999,3.353886,1.0
106.574394,6.989019,7.6969901E8,12.68612,14.385543,4.1545134,1.0
67.03975,24.227995,1.73206234E9,10.203407,8.831449,2.577599,1.0
102.81999,98.46188,1.88100048E8,7.542642,5.910585,6.2831855,1.0
100.39176,93.44034,5.0850848E8,10.330779,7.6196084,3.422717,1.0
9.82062,69.333405,-1.87989837E9,1.8819213,8.684504,6.1506014,0.0
92.902115,134.85841,-1.92832192E9,13.62796,8.54673,0.20745169,1.0
111.016685,150.0,-5.10292288E8,13.298733,11.490536,6.2831855,1.0
104.50581,32.78772,8.1610765E8,14.674685,4.043729,1.467504,0.0
20.772615,0.0,9.2384592E7,6.7350283,1.0,0.16537456,0.0
94.77193,99.49011,1.35662438E9,15.0,6.8250694,0.0,1.0
10.504096,125.07068,1.48827891E9,7.8752346,14.615961,2.2402353,0.0
122.93977,0.12990469,7.8433126E8,10.870997,5.77402,2.7089512,0.0
26.341894,102.52284,9.5325018E8,11.473377,1.088489,5.3234873,1.0
