0,1,2,3,4,5,6
127.80035,118.90433,-1.37303782E9,10.0,10.0,2.0025601,0.0
141.8006,133.95253,-1.1401847E9,10.0,8.875794,4.1511827,0.0
101.715385,59.913116,-2.00099955E9,4.702308,10.0,1.8669946,1.0
30.848179,77.00923,-2.12971072E8,8.016396,8.400775,0.5825391,0.0
84.85641,106.0803,-8.5876211E8,4.213468,10.0,2.1479497,0.0
100.50695,68.21129,1.80160781E9,10.0,10.0,2.2372015,1.0
57.893463,60.812965,-9.9463053E8,10.0,10.0,2.6012423,0.0
6.2686386,68.933525,-7.5461466E8,10.0,8.473106,5.6817975,0.0
21.464401,138.24335,-1.51551526E9,8.127866,9.31693,6.2831855,0.0
61.50759,18.838577,-1.39090176E9,10.0,10.0,5.11754,0.0
31.752743,72.23008,-7.8430317E8,4.0039935,10.0,5.1439347,0.0
62.94788,118.94591,-4.11643904E8,10.0,10.0,6.2831855,0.0
60.638824,86.8267,-1.6285224E8,9.013456,10.0,4.1234827,0.0
80.50464,123.87429,-1.31648653E9,9.363624,6.6627655,0.58120716,1.0
101.710205,80.74405,-2.36149568E8,7.0855327,8.005728,4.5618725,0.0
42.890648,143.9602,-1.47511462E9,6.6565957,10.0,1.5756091,1.0
53.28055,9.968569,1.228304E9,8.050851,7.063413,0.5866852,1.0
150.0,109.411705,-2.9115552E8,10.0,10.0,3.1464963,0.0
93.91098,40.309437,-1.75708198E9,7.7335696,9.180723,0.9070463,1.0
62.54741,119.97974,2.03053005E9,9.38485,8.733063,1.7301874,0.0
127.28087,121.57648,-4.14219584E8,10.0,9.794189,4.0000134,1.0
54.725834,63.60364,-5.8703693E8,10.0,9.942898,2.3234222,0.0
80.70819,29.368916,-3.4664E8,6.6690407,4.5650997,0.0,0.0
105.84043,129.39052,-6.591511E8,6.618487,10.0,6.2831855,0.0
109.91906,69.470314,1.73954803E9,4.734806,1.0,0.37979013,1.0
61.561836,51.11936,5.6397184E8,10.0,10.0,3.353626,0.0
64.04321,28.320133,-1.57523149E9,10.0,10.0,2.4901025,0.0
87.858,57.724228,-1.96846656E9,10.0,9.450899,0.20953824,0.0
112.1577,109.98036,-1.08826342E9,8.695665,8.387809,2.69162,1.0
26.879284,95.49148,-2.08037146E9,6.516264,10.0,5.3030734,1.0
132.18672,112.65976,-4.67325632E8,8.699157,9.768522,4.938114,0.0
34.573235,106.34131,-2.13428288E8,10.0,10.0,6.2831855,1.0
74.32748,65.8954,-1.8378656E9,5.0178204,5.8370905,0.8788938,0.0
122.59095,89.33213,-6.3260749E8,8.87818,9.804769,2.5326533,0.0
59.749104,20.455366,-1.1879584E9,8.1901455,10.0,2.3373976,0.0
78.081856,28.554129,-1.21961446E9,10.0,9.257112,3.5000587,0.0
89.33074,124.17749,-1.2336777E9,10.0,6.8253374,5.1051083,1.0
45.46847,10.627383,-1.65842214E9,7.128454,10.0,0.57265335,0.0
114.91611,126.55869,-4.96235264E8,10.0,9.554458,6.2831855,0.0
59.74855,34.134052,1.18810483E9,7.795314,10.0,4.0140057,0.0
76.28705,127.57856,-4.85474304E8,10.0,10.0,6.2831855,0.0
60.61248,88.50162,-7.6416864E8,10.0,10.0,4.6360655,1.0
105.36768,72.085815,1.44880806E9,10.0,10.0,1.5511438,1.0
99.30738,38.37298,-8.303863E8,10.0,9.958587,3.0041327,0.0
73.4562,129.13336,-1.20382797E9,8.785135,10.0,4.5614753,0.0
106.7993,59.014782,-1.58602458E9,10.0,10.0,4.4987197,0.0
14.736315,86.91462,-1.33973568E9,7.9705906,10.0,3.1230767,0.0
131.14862,123.679596,-2.06095309E9,9.421579,8.564806,2.9914374,1.0
38.980343,92.045944,-3.00997248E8,10.0,10.0,1.2848673,0.0
20.05618,119.94153,1.14375206E9,10.0,10.0,1.2498611,0.0
49.84333,120.61754,-1.22740762E9,5.358972,4.7558885,0.13535737,1.0
23.239803,118.13477,-1.00634176E9,10.0,9.780633,4.828712,1.0
46.62297,29.029867,-1.70088934E9,10.0,8.524658,0.0,1.0
96.52338,55.364357,-1.63878976E9,10.0,10.0,4.8784976,0.0
81.18222,33.384212,-1.55378278E9,10.0,10.0,4.3067603,0.0
47.4544,106.19361,-1.94402906E9,10.0,9.513038,3.48136,0.0
35.396957,136.35081,-2.45464928E8,10.0,10.0,5.6691113,0.0
58.235844,38.81445,9.8464077E8,10.0,10.0,0.0,1.0
23.261337,120.33213,-1.97479629E9,9.301735,10.0,2.7496893,1.0
91.67418,30.09085,-2.02909786E9,5.8142796,4.0115623,2.264361,0.0
96.58577,106.45131,-1.66215552E9,10.0,6.2652493,1.7369388,0.0
131.62187,143.49625,-1.75886656E9,10.0,7.1354713,2.071154,0.0
8.338337,30.363113,1.70709875E9,8.065681,4.319496,0.0,1.0
143.44104,144.0313,-2.9109568E8,10.0,10.0,2.943319,0.0
26.671679,142.75499,-9.8420467E8,10.0,10.0,0.0,0.0
87.35333,118.31964,-5.8680858E8,10.0,10.0,3.6494699,0.0
135.02666,150.0,-1.79442304E9,10.0,10.0,2.9581852,0.0
111.09298,129.42784,-1.79416499E9,10.0,8.204567,4.6604853,0.0
146.36469,146.25092,-6.460103E8,10.0,10.0,1.5599113,0.0
105.2556,64.82826,-1.74227712E9,10.0,3.6787026,1.7904527,1.0
43.388622,65.207985,-6.813065E8,10.0,10.0,1.6291481,0.0
69.94642,69.4839,1.07024627E9,10.0,7.7663856,4.9915485,0.0
118.97665,62.79123,3.0554816E8,1.0,1.0,0.0,0.0
33.425636,99.78597,-1.92341325E9,10.0,7.7451854,5.483824,0.0
105.98022,79.906845,-9.8939955E8,10.0,7.893079,5.6546845,0.0
117.56767,72.09325,-9.4271624E7,9.041237,8.299074,3.443125,1.0
67.88684,82.72729,-9.6953946E8,8.988291,10.0,0.0,0.0
106.84427,85.43922,-1.93625894E9,10.0,9.79583,4.8086123,0.0
64.50356,122.0564,-7.9388403E8,10.0,8.53274,4.041912,0.0
59.530624,118.8742,-1.69978803E9,4.857651,9.2511425,3.132663,0.0
29.891045,107.0443,-7.0009408E8,7.714498,7.6337843,0.7112917,0.0
24.211819,128.47562,-5.35654912E8,10.0,8.611374,4.8256555,0.0
34.742462,53.48509,-4.46016512E8,10.0,10.0,6.2397413,0.0
13.298309,142.73172,1.91776499E9,10.0,7.5302677,6.2831855,0.0
112.77222,104.16627,-4.67496384E8,10.0,10.0,5.2865663,0.0
86.51145,126.920715,-9.7076173E8,9.311783,10.0,5.2242613,1.0
103.2669,49.60755,-5.7545766E8,10.0,10.0,4.383524,0.0
124.77821,84.5093,-1.9753705E9,8.637173,3.8028753,2.2813153,1.0
58.884544,113.561905,-1.55645862E9,10.0,5.461277,1.3435484,1.0
40.849747,65.03176,-1.81986381E9,10.0,5.6234365,0.0,0.0
61.98755,41.19723,5.0334848E8,10.0,10.0,0.0,0.0
132.22603,111.328575,-6.6499117E8,10.0,10.0,3.4323676,0.0
42.876045,35.06565,2.06558426E9,10.0,10.0,0.0,1.0
148.71098,148.22797,1.03817446E9,9.5162735,1.0,2.8521109,0.0
80.17411,37.511635,1.95219405E9,7.9311447,10.0,5.3821206,0.0
36.467854,142.0419,-7.3418854E8,10.0,9.865732,0.012411572,0.0
52.643867,41.144184,-9920420.0,10.0,9.799406,3.937922,0.0
104.00827,145.64182,-7.4795181E8,6.8795652,8.946245,6.2831855,0.0
28.592176,96.96175,-6.4958515E8,10.0,10.0,0.8471775,0.0
36.139576,143.04903,1.82393779E9,10.0,10.0,0.7566438,0.0
38.4007,128.22073,-7.7955002E8,9.956515,10.0,2.2143002,1.0
150.0,117.01791,-1.11075827E9,7.533389,9.222245,0.731117,0.0
108.260414,119.08189,-1.22813824E9,10.0,10.0,3.689376,0.0
116.704506,71.62516,-1.38606835E9,10.0,10.0,6.2831855,0.0
97.16134,41.868706,7.5521946E8,10.0,8.981177,4.404456,0.0
146.82976,121.53436,-1.75937536E9,9.896103,9.680494,3.8217058,0.0
29.61664,25.759033,-1.14035878E9,9.587436,10.0,1.1902316,1.0
99.22443,43.791584,1.22619277E9,7.1640635,10.0,4.2530646,0.0
112.066864,92.59592,-2.1612288E8,10.0,10.0,3.140632,0.0
53.559433,101.70695,2.0484951E9,8.62191,10.0,3.5943298,0.0
40.755867,41.044666,-1.0373513E9,9.483265,10.0,5.3323016,0.0
11.024472,50.584503,-6.158953E8,10.0,3.631194,0.98730123,1.0
124.315506,93.06536,-1.60545126E9,3.379178,9.274714,0.06019889,1.0
101.200806,44.54125,1.73404928E9,10.0,10.0,5.9228024,0.0
23.834295,109.43177,-7.4661728E8,8.890056,5.994079,2.6500926,0.0
62.78733,32.009216,1.09997594E9,10.0,9.129517,6.2831855,0.0
61.78064,112.824646,-7.6644019E8,10.0,10.0,6.2831855,0.0
84.26823,125.52027,1.69679834E9,10.0,8.992609,1.3004814,0.0
1.1806163,25.595047,-1.58249382E9,7.592041,10.0,5.7518487,1.0
104.55859,57.51369,-1.32123482E9,9.680715,9.430811,6.2831855,0.0
120.92315,89.92926,-5.5094522E8,10.0,10.0,0.8821288,0.0
114.159454,59.979633,-2.08737664E9,6.175208,7.539361,5.5364723,1.0
61.387566,84.79857,-1.50103616E9,6.760644,1.0,0.76141703,1.0
55.978897,68.06801,-1.03162419E9,1.261145,7.770363,3.0347915,1.0
60.76785,12.87885,-1.08362227E9,9.147889,10.0,6.2615986,1.0
113.27312,85.9897,2.09808768E9,10.0,10.0,3.4639416,0.0
46.37875,42.08274,1.60078234E9,1.0,5.0314584,3.7509432,1.0
84.21875,49.056744,1.34475699E9,7.1162596,10.0,2.2763805,0.0
52.428627,43.4188,1.91466957E9,10.0,9.572827,0.0,1.0
80.95929,75.25701,1.97503053E9,6.973172,7.701022,1.1373726,1.0
55.827488,80.65253,-4.50232064E8,10.0,10.0,1.5077035,0.0
55.303925,109.36541,-7.5044506E8,10.0,10.0,2.900094,0.0
116.69806,112.16408,-2.11063219E9,10.0,10.0,5.412938,0.0
43.185493,54.904045,-2.642752E8,10.0,9.357084,4.7937517,0.0
105.37744,55.09419,-8.0134675E8,10.0,10.0,0.8909838,0.0
126.78886,92.70862,-6.4642957E8,6.09263,10.0,5.432666,0.0
85.3167,121.130226,-1.13493837E9,8.898705,10.0,4.9853745,0.0
76.861084,145.54207,-1.30776755E9,8.722242,3.9148712,3.476241,0.0
49.45255,118.74611,-1.75162419E9,9.491344,10.0,6.2831855,1.0
65.787315,26.004726,-1.0722736E9,10.0,9.093197,6.2831855,1.0
87.642914,87.67459,4.53459456E8,8.152418,10.0,1.0817306,1.0
87.15517,16.673233,-2.09508787E9,10.0,7.887498,3.9045177,1.0
65.68156,59.29892,2.53053696E8,1.0,9.185628,4.7859817,0.0
0.0,137.68964,-1.71688026E9,10.0,9.0288725,4.597783,0.0
52.39523,126.60786,-1.36837709E9,10.0,10.0,1.4808296,0.0
150.0,128.85616,1.71127603E9,10.0,10.0,3.1601355,0.0
102.636955,104.55636,-3.8527712E8,10.0,10.0,1.4164973,0.0
61.817978,52.62166,-4.232856E8,3.1220222,6.7344637,0.29684824,0.0
83.56852,93.189156,-4.1141424E8,8.371492,9.87638,2.8490055,0.0
140.60419,143.56093,1.69588762E9,9.899899,10.0,4.7707243,1.0
47.51318,0.0,-8.2520333E8,10.0,7.993935,4.928701,0.0
73.19759,34.382496,1.09074957E9,1.0,1.0,4.229595,1.0
106.93519,102.41164,-1.3171968E9,10.0,10.0,3.2217355,0.0
103.952,83.808105,1.53283738E9,10.0,7.029579,4.4056315,0.0
41.833317,41.970387,2.11453606E9,8.008946,10.0,1.6320772,1.0
126.86242,111.48044,1.8767744E9,1.0,1.0,1.3469542,0.0
31.020523,11.237075,-1.7197472E9,10.0,10.0,4.3850403,0.0
81.42422,87.8694,-1.02225549E9,1.0,2.5437412,0.16285479,0.0
33.647205,109.169556,-4.02639776E8,10.0,9.724838,0.92054,0.0
108.66882,10.400855,9.9439368E7,10.0,4.037404,4.1659007,1.0
0.0,87.24457,-1.02317498E9,8.522655,10.0,0.0,0.0
34.828583,67.79541,-1.50567936E9,6.866409,9.4087715,6.1069975,0.0
115.9822,93.420746,1.29522381E9,1.0,4.297681,5.431816,0.0
126.113594,141.05263,-1.51902925E9,5.8303957,1.9083096,3.1457272,0.0
114.445114,102.57926,-6.0194291E8,10.0,9.044061,2.0763907,0.0
144.23965,140.38641,-8.0361549E8,4.9502172,2.5735307,5.423945,1.0
77.49332,27.283772,1.7740009E9,9.463498,10.0,5.661933,1.0
7.2546935,117.79702,3.04947968E8,4.1535707,7.2969723,5.100067,0.0
141.94904,67.21637,-1.60939814E9,7.6119413,9.254047,1.6851904,1.0
87.48445,92.126625,-1.04506611E9,7.8793063,10.0,6.2831855,0.0
134.74644,7.4671364,6.2529005E8,10.0,10.0,1.8131948,0.0
45.150894,78.279144,-9.0524749E8,10.0,9.502232,1.4802601,1.0
23.26601,23.54575,1.9068041E9,2.2355692,9.062705,1.9821215,1.0
82.042946,47.43887,1.71273139E9,9.489339,10.0,2.3028243,1.0
32.453926,137.04099,1.73932621E9,9.932819,9.293479,4.6948924,0.0
33.605053,139.7875,-1.84546512E8,10.0,9.519485,0.48150033,1.0
97.00972,128.48843,-6.3290304E8,9.704525,10.0,0.0,1.0
22.97392,139.04231,-2.73505856E8,10.0,10.0,2.1741827,0.0
78.28486,10.396295,-1.81775629E9,7.853155,10.0,0.0,0.0
64.15982,141.21854,2.1202304E9,9.08847,7.5448904,2.9438353,1.0
89.55721,64.66754,1.69793395E9,5.1675844,10.0,1.5185274,0.0
139.93321,21.731972,-2.09297754E9,10.0,1.0,4.084239,0.0
62.083134,83.43096,-1.43366477E9,7.9736357,10.0,0.0,0.0
149.9783,125.883446,1.85212058E9,5.4686737,10.0,0.020544827,1.0
91.11105,127.19205,9.5194445E8,3.1385214,1.0,1.414006,1.0
44.29245,51.578518,-1.72759219E9,10.0,9.674929,0.0,0.0
84.20748,145.81456,-1.54783795E9,5.0474586,3.9466686,6.2831855,0.0
126.52335,146.4719,-1.39244211E9,10.0,10.0,5.032292,0.0
117.24203,138.85457,-8.9041376E8,8.425027,6.9694133,0.0,1.0
17.659649,25.828266,2.72320896E8,10.0,8.775215,1.5236765,0.0
104.89751,140.77623,-4.6515584E8,8.746725,10.0,3.406986,0.0
28.204205,0.0,4.002656E8,10.0,7.1668324,0.0,1.0
90.00358,89.82256,2.0532804E7,5.6281962,1.2830408,5.0585637,1.0
76.34709,108.89443,-1.47433229E9,10.0,10.0,2.1207094,0.0
84.7913,50.495216,1.91638144E9,10.0,10.0,4.5430484,0.0
132.77985,57.857994,-1.22207629E9,10.0,10.0,5.4978123,0.0
131.45131,80.68518,7.2828282E8,10.0,2.4604793,2.5774493,0.0
67.01865,105.14253,-1.01964339E9,10.0,10.0,1.2978528,1.0
120.85751,0.8519852,1.27635162E9,10.0,8.654152,2.2061515,0.0
122.24341,89.910416,2.04303347E9,10.0,10.0,5.203776,0.0
26.743681,140.10065,-1.49053504E9,7.464615,8.730794,2.4662218,1.0
40.539024,26.677067,-1.9077408E9,10.0,10.0,5.6742425,0.0
67.1918,133.19359,-7.8809178E8,4.748578,6.0833235,1.9757891,1.0
56.164116,110.0424,-7.8582394E8,10.0,9.481219,3.887751,0.0
105.17557,132.80475,-3.5107136E8,10.0,10.0,5.8721538,0.0
87.55783,91.32611,1.51850688E9,1.0,4.0296783,3.1492167,1.0
143.29271,140.72586,-1.97457536E9,10.0,6.540282,0.7692411,0.0
67.300766,49.255737,5.5624365E8,8.412348,3.9076886,4.8537903,1.0
14.644786,74.01697,-1.4691817E9,10.0,6.10781,1.6539977,0.0
64.219574,65.87426,1.61356531E9,10.0,10.0,2.4332874,0.0
89.33175,48.498093,1.47098445E9,9.006971,10.0,6.2831855,0.0
55.180748,144.48544,2.09777574E9,5.5258985,7.337907,4.555513,0.0
91.94178,71.68055,-2.13836352E9,10.0,10.0,6.2831855,1.0
136.88019,26.791466,1.78699046E9,9.478241,10.0,4.6309104,0.0
110.93117,64.17431,-1.99327334E9,9.557465,10.0,0.5564144,0.0
9.82266,67.58109,1.38274829E9,10.0,10.0,0.9460366,0.0
24.633146,16.673487,1.58459533E9,10.0,10.0,5.6193595,1.0
28.086498,140.11163,-2.02948198E9,10.0,8.897814,3.6932547,0.0
12.773256,113.378334,6.7390784E8,10.0,10.0,2.3267043,0.0
17.950397,41.96306,1.78858931E9,1.1739081,1.0,6.2831855,1.0
73.50795,37.733044,8.4482266E8,10.0,9.292591,6.2831855,0.0
50.694527,33.020058,1.61408614E9,10.0,10.0,1.718219,0.0
140.07019,135.68933,-1.61985178E9,10.0,9.930336,0.0,0.0
95.92864,50.570786,1.11887194E9,2.8402746,10.0,4.161418,1.0
52.702545,150.0,-1.23737101E9,10.0,8.097598,3.1238413,0.0
91.7028,113.76692,1.39421414E9,10.0,8.762346,3.9602094,0.0
140.20341,107.74404,1.83641331E9,8.744102,10.0,3.8928497,1.0
13.012622,116.80315,9.5637696E8,1.0,10.0,3.992869,1.0
68.779625,51.550667,1.09630643E9,9.753787,10.0,0.0,0.0
42.576374,45.789307,-1.42433818E9,10.0,10.0,4.843456,1.0
46.15475,117.173164,-8.8596134E8,10.0,10.0,1.9675597,0.0
99.296196,134.44434,1.87439642E9,7.501317,3.3865576,4.9220934,0.0
128.25352,23.790728,1.22238221E9,1.0,1.0,2.9085417,0.0
60.37419,30.593384,1.28208602E9,10.0,10.0,4.6252284,1.0
146.72363,103.09411,-1.03351123E9,10.0,10.0,3.7936316,0.0
0.0,138.84871,-8.6052947E8,10.0,1.6094306,3.2155597,0.0
73.18901,131.1369,-2.94907328E8,9.112105,10.0,6.2831855,1.0
75.93669,34.785213,4.73190976E8,5.3489723,4.661017,6.2831855,0.0
3.476132,142.48175,1.73328525E9,9.956698,10.0,6.2831855,0.0
47.146305,3.0460196,-1.6657527E9,7.2831087,10.0,0.0,0.0
81.44472,9.57045,-7.9735366E8,10.0,6.982381,1.970692,0.0
94.83318,49.00088,-1.11643494E9,7.6130476,5.8922358,5.16834,0.0
95.232956,145.17686,1.43528077E9,2.7027307,10.0,1.3747466,1.0
68.27459,114.17561,-3.34157152E8,10.0,9.466853,6.0898643,0.0
94.35559,41.870346,-1.47952563E9,5.608829,1.0,1.8348948,1.0
44.769672,108.961334,-7.3819366E8,10.0,10.0,0.0,0.0
29.380594,133.37614,8.7622451E8,1.693601,9.526372,0.0,0.0
70.240234,112.2472,-8.7238566E8,5.4073515,8.396833,2.7542577,0.0
6.8221188,89.89376,-1.3835808E9,2.0915241,5.1183615,0.44370037,0.0
127.89692,63.618015,9.3219955E8,8.167827,9.244168,3.09494,0.0
145.706,10.470024,8.3541626E8,10.0,10.0,3.3490515,0.0
28.393763,39.002365,1.02643072E9,10.0,8.7854,3.8687804,0.0
106.78105,116.60101,-2.00535776E8,10.0,10.0,2.0692875,0.0
8.458507,65.61817,8.8255322E8,1.0,7.6135473,6.2831855,1.0
9.730586,72.17439,1.08044339E9,10.0,10.0,0.0,0.0
129.33438,69.16108,1.32739808E8,1.0,6.070941,5.687434,0.0
127.48557,72.99843,3.17409824E8,10.0,8.577131,1.1382349,0.0
67.2743,63.939495,8.3519539E8,9.966504,7.549081,0.64820886,0.0
43.403362,5.190386,1.45287142E9,9.7126255,10.0,0.0,1.0
90.60554,94.981606,-8.8568563E8,8.767852,5.570121,3.0478423,0.0
81.59578,95.490364,2.07517069E9,8.371447,8.211733,6.2831855,0.0
27.26864,117.56636,-1.17210931E9,10.0,10.0,3.4265563,0.0
109.55507,126.52855,2.09770086E9,8.098813,10.0,0.0,0.0
72.63404,31.98427,1.92215181E9,10.0,6.4713564,0.07219371,0.0
87.39507,92.93243,9.5695936E8,10.0,2.1643336,0.11210725,0.0
89.29507,137.31223,1.49881664E9,7.855571,4.957237,4.341531,0.0
23.121511,55.602196,7.6182778E8,10.0,10.0,5.5916934,0.0
137.76508,95.22338,1.59510438E9,7.9810157,9.606148,0.8013637,0.0
69.57638,95.83168,-1.75698995E9,10.0,3.2685485,1.1507555,0.0
52.92214,86.450874,-2.16392928E8,10.0,10.0,0.40122887,0.0
63.07059,4.122141,1.85029184E9,7.6082296,8.18662,2.420476,0.0
42.095512,124.39992,-1.30605312E9,9.03032,10.0,1.3979722,0.0
150.0,124.67513,-1.23107494E9,4.481674,1.3102295,5.474338,0.0
41.20989,115.735016,-3.3224208E8,9.54064,9.37806,4.2948313,1.0
120.5728,68.25273,1.20324851E9,7.995004,4.9228635,2.0311089,1.0
30.981018,72.36068,-1.21771571E9,10.0,10.0,0.4309587,0.0
71.701584,57.00705,4.1205024E8,6.3481865,9.279138,1.9161406,1.0
46.1406,131.22147,-1.76021555E9,10.0,10.0,1.316763,0.0
77.526146,78.16773,-1.24555226E9,9.499742,10.0,1.3375809,1.0
61.062298,123.40836,-7.8793747E8,10.0,10.0,6.2831855,0.0
69.19659,93.6467,-1.35698842E9,10.0,10.0,3.8361628,0.0
126.70175,0.0,9.825904E8,8.422479,8.697953,5.968445,0.0
98.46178,27.35601,-1.5518624E9,8.2600975,1.0,6.2831855,1.0
4.2787833,67.716415,7.5991411E8,9.048051,8.258534,5.0065923,1.0
129.73598,150.0,1.54395072E8,6.504289,6.6953626,4.711833,1.0
143.21988,89.70552,9.9308762E8,10.0,10.0,4.482371,0.0
104.03221,150.0,-1.13701248E9,7.0473204,8.666408,2.456795,0.0
101.765816,51.9712,2.0840608E9,10.0,10.0,3.6559374,0.0
75.58649,116.265045,4.53304704E8,10.0,9.946828,6.227651,0.0
130.86388,53.426678,6.2257171E8,2.3441796,7.952197,4.5330935,0.0
17.193552,130.86687,4.55508096E8,7.284789,7.204607,2.7354505,0.0
136.66527,73.24648,-1.38315661E9,10.0,10.0,1.6845608,0.0
23.503178,6.0314074,2.04180928E9,6.309039,6.9126678,5.6158237,0.0
142.01465,75.76967,-8.2190368E8,10.0,10.0,6.2831855,1.0
89.70994,129.41994,-1.39178202E9,8.371714,10.0,3.6325028,0.0
69.3674,74.927734,-1.51410291E9,8.382287,9.769417,2.665441,1.0
131.15839,137.01102,-9.6873958E8,10.0,10.0,4.4987125,0.0
13.293974,49.865726,-1.88752678E9,9.585838,10.0,1.5511806,0.0
133.83542,85.12584,1.9358304E9,7.0334997,10.0,6.2831855,0.0
96.792496,57.06372,1.76409805E9,6.1213655,9.684947,5.4280677,0.0
55.022175,85.93684,-1.69440717E9,10.0,9.032029,4.96246,0.0
50.150513,74.152145,-9.3950202E8,10.0,10.0,0.0,0.0
37.066166,115.933266,1.05212288E9,10.0,6.1041036,4.6371946,0.0
35.403988,94.14254,-4.25773984E8,8.915964,10.0,2.9297373,0.0
14.147169,49.082344,6.8329005E8,10.0,9.936958,0.0,0.0
79.15807,112.84438,-1.46891789E9,6.892154,9.300679,0.0,0.0
150.0,52.105408,1.63068531E9,2.8400164,5.324707,3.6726673,0.0
39.030186,78.12116,7183159.0,10.0,4.023158,0.57521385,0.0
74.63642,108.16376,2.06582938E9,10.0,9.5175,2.579547,0.0
23.366724,88.82569,2.04196698E9,8.008722,5.97282,3.9986842,0.0
96.72814,82.29338,1.0786089E9,8.336818,6.7274046,0.0,0.0
45.943497,91.194046,1.6425661E7,4.780165,10.0,6.2154703,0.0
6.8045874,87.26784,9.6877171E8,8.448515,8.616128,2.1514227,0.0
78.85797,100.96506,8.2388198E8,10.0,10.0,4.038512,0.0
117.73173,120.88582,-3.11656896E8,10.0,10.0,3.832476,0.0
35.829033,121.67823,-1.43811891E9,10.0,10.0,4.66756,1.0
15.527177,117.97482,1.97925888E9,1.0,2.074819,3.4340394,0.0
100.238884,150.0,6.2686797E8,5.991827,9.758509,4.6479597,1.0
114.18581,97.74939,2.08164928E9,2.671229,7.2878685,1.4474078,1.0
105.92303,101.84143,-1.60029094E9,10.0,10.0,2.3649576,0.0
83.527176,80.136246,-1.4308809E9,7.234173,7.1509404,6.2831855,1.0
45.030693,110.374054,-1.54349427E9,10.0,10.0,1.1530724,0.0
57.79084,93.57664,-2.16137728E8,10.0,10.0,6.2502823,0.0
121.76301,33.8018,2.2475536E8,1.0,1.0,5.889215,0.0
21.049269,88.916794,-2.73496384E8,6.864785,5.511773,1.2577404,1.0
86.01068,49.823864,1.47283187E9,8.80947,3.579862,4.299631,1.0
46.801445,76.08511,1.05789491E9,8.60442,5.65107,4.249237,0.0
119.204636,100.07764,6.2873254E8,7.1228933,4.660612,1.6844907,0.0
56.759052,128.44011,-1.37166259E9,10.0,10.0,4.097954,0.0
31.294485,110.59463,-1.08525363E9,2.816064,8.460922,4.1809597,1.0
93.875656,140.10446,1.98155123E9,9.265498,6.9782352,4.8142686,0.0
116.8765,127.452065,1.157776E9,7.3728814,10.0,5.812758,1.0
147.09949,140.78932,-1.65998176E8,10.0,6.72894,0.77676153,0.0
140.92601,55.849884,-8.1378234E8,4.584419,10.0,4.7868986,0.0
144.01773,34.053368,9.973065E8,9.320852,8.481366,3.2412395,1.0
131.97423,121.48911,1.04189133E9,9.907435,8.093607,0.9124085,0.0
128.43109,87.6188,-2.07747187E9,7.985292,10.0,4.1553016,1.0
72.045944,98.292015,7.108536E7,9.146665,6.8678184,4.8150287,1.0
47.168606,62.96574,-1.54094797E9,10.0,10.0,6.18775,0.0
124.79949,111.365234,-2.09669235E9,10.0,10.0,1.9401621,0.0
50.4714,139.2776,-8.377335E8,9.497606,8.294779,4.13156,0.0
128.92738,82.54943,2.65480448E8,10.0,4.3560176,5.510391,1.0
13.098608,82.2259,1.73224928E8,10.0,10.0,0.0,0.0
91.45915,90.997215,-8.1163891E8,7.9518704,7.737102,5.7167935,1.0
